,brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,engine_size,horsepower,cylinder_count,log_transformed_price,car_age
3805,Audi,23350,Hybrid,Unknown,Black,Brown,no_accident,Yes,3.0,335.0,6.0,10.778977123006351,5
3806,Lexus,39000,Gasoline,Unknown,Black,Red,yes_accident,Yes,3.5,302.0,6.0,10.434145214930487,5
3807,Toyota,48842,Gasoline,Automatic,White,Other,yes_accident,Yes,4.0,331.9684177611007,6.254491996079713,10.593078416893297,5
3808,FIAT,47800,Gasoline,Automatic,Black,Black,yes_accident,Yes,1.4,101.0,4.0,9.350189267092581,9
3809,Ford,52000,Hybrid,Automatic,Blue,Grey,no_accident,Yes,2.5,191.0,4.0,10.239995502805316,2
3810,Ford,16000,Gasoline,Automatic,Silver,Black,no_accident,Yes,4.6,300.0,8.0,9.99884318585288,18
3811,Jeep,7102,Gasoline,Automatic,White,Black,no_accident,Yes,2.0,331.9684177611007,6.254491996079713,10.621229779951454,1
3812,Jeep,157000,E85 Flex Fuel,Automatic,White,Black,no_accident,Yes,3.6,290.0,6.0,9.741027444837728,9
3813,Ford,9095,Unknown,Automatic,Orange,Grey,no_accident,Yes,3.7039586206896553,480.0,6.254491996079713,10.985309671896763,1
3814,Jeep,179700,Gasoline,Automatic,Black,Grey,yes_accident,Yes,2.4,172.0,4.0,8.412054873292933,14
3815,Lexus,170000,Gasoline,Automatic,Silver,Grey,no_accident,Yes,4.3,278.0,8.0,8.922791623969637,18
3816,Rolls-Royce,3420,Gasoline,Automatic,Red,Black,no_accident,Yes,6.7,331.9684177611007,6.254491996079713,12.899097318586382,2
3817,Ford,93400,Diesel,Automatic,Red,Brown,unknown,Unknown,6.7,475.0,8.0,11.156193376541639,3
3818,BMW,110000,Gasoline,Unknown,White,Blue,yes_accident,Yes,4.4,400.0,8.0,9.392745258631441,13
3819,Porsche,22500,Gasoline,Automatic,Grey,Other,no_accident,Yes,3.4,350.0,6.0,11.264476926102367,8
3820,Ford,20800,Gasoline,Manual,Yellow,Grey,no_accident,Yes,2.0,252.0,4.0,9.893235176071776,11
3821,Lexus,100868,Hybrid,Automatic,White,Other,yes_accident,Yes,2.5,200.0,4.0,10.060534035475412,6
3822,Volkswagen,131986,Gasoline,Manual,White,Black,yes_accident,Yes,2.0,200.0,4.0,9.105090961257085,12
3823,Volkswagen,127770,Gasoline,Manual,White,Other,no_accident,Yes,1.8,170.0,4.0,9.53249633228804,8
3824,Porsche,56985,Gasoline,Automatic,Blue,Grey,no_accident,Yes,3.8,400.0,6.0,11.095908894882296,11
3825,Toyota,106000,Hybrid,Automatic,Green,Other,yes_accident,Yes,1.8,134.0,4.0,9.375939552625749,10
3826,Ford,92671,Diesel,Automatic,Black,Black,yes_accident,Yes,6.7,450.0,8.0,10.819798284210286,5
3827,Mercedes-Benz,49500,Gasoline,Automatic,Black,Other,no_accident,Yes,4.0,463.0,8.0,10.93133754807084,5
3828,Porsche,16741,Gasoline,Automatic,Green,Black,no_accident,Yes,3.0,379.0,6.0,11.630717389475995,4
3829,Ford,133504,Gasoline,Manual,Black,Black,no_accident,Yes,5.0,412.0,8.0,10.064798252418377,13
3830,Cadillac,20296,Gasoline,Automatic,Red,Other,no_accident,Unknown,2.0,331.9684177611007,6.254491996079713,10.328755287940472,5
3831,Volkswagen,55234,Gasoline,Automatic,Grey,Black,no_accident,Unknown,1.4,331.9684177611007,6.254491996079713,9.867393944887889,5
3832,Jeep,162482,Gasoline,Manual,Orange,Grey,no_accident,Yes,4.0,190.0,6.0,9.305741456739435,19
3833,Lincoln,42000,Gasoline,Automatic,Silver,Black,yes_accident,Yes,3.9,252.0,8.0,9.305741456739435,22
3834,Ford,470,Unknown,Automatic,White,Grey,no_accident,Yes,3.7039586206896553,563.0,6.254491996079713,11.183045451818261,2
3835,Mercedes-Benz,98300,Gasoline,Unknown,Black,Black,yes_accident,Yes,5.4,362.0,8.0,9.674137279312397,18
3836,Audi,53900,Gasoline,Automatic,Black,Black,unknown,Unknown,4.0,420.0,8.0,10.22015787614662,11
3837,BMW,82849,Gasoline,Automatic,Red,Black,no_accident,Yes,3.0,300.0,6.0,9.903487552536127,11
3838,Porsche,25500,Gasoline,Manual,Black,Black,no_accident,Yes,3.8,385.0,6.0,11.289731912405976,15
3839,Kia,53452,Gasoline,Automatic,Silver,Black,yes_accident,Yes,2.0,147.0,4.0,9.740733301234702,4
3840,Chevrolet,40011,Gasoline,Automatic,Red,Black,no_accident,Yes,5.7,350.0,8.0,10.064798252418377,20
3841,Hyundai,45800,Gasoline,Automatic,Silver,Black,yes_accident,Yes,2.0,240.0,4.0,9.94755228369823,6
3842,RAM,15741,Gasoline,Automatic,Red,Black,no_accident,Unknown,5.7,331.9684177611007,6.254491996079713,10.736396675471232,2
3843,Kia,11100,Gasoline,Unknown,White,Black,no_accident,Yes,2.5,281.0,4.0,10.601647149919609,1
3844,Ford,36000,E85 Flex Fuel,Automatic,White,Grey,no_accident,Yes,6.2,385.0,8.0,10.691967639914864,4
3845,BMW,69750,Gasoline,Automatic,White,Brown,yes_accident,Yes,3.0,300.0,6.0,9.680344001221918,11
3846,Mercedes-Benz,19162,Gasoline,Unknown,Black,Black,no_accident,Yes,2.0,255.0,4.0,10.55843949396453,3
3847,Audi,6046,Hybrid,Automatic,Grey,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.851257571436902,1
3848,Ford,17000,Gasoline,Automatic,Blue,Black,yes_accident,Yes,2.3,300.0,4.0,9.952325334619427,4
3849,Audi,10832,Hybrid,Automatic,Black,Black,no_accident,Yes,3.0,335.0,6.0,10.657282884047461,5
3850,Toyota,173452,Gasoline,Automatic,Silver,Black,yes_accident,Yes,1.8,130.0,4.0,8.294299608857235,20
3851,Kia,103338,Gasoline,Automatic,Red,Black,yes_accident,Unknown,2.0,331.9684177611007,6.254491996079713,9.754929537894979,7
3852,Ford,28000,Gasoline,Automatic,Black,Black,no_accident,Yes,3.5,400.0,6.0,10.887455624298198,2
3853,Audi,51984,Hybrid,Automatic,White,Other,no_accident,Yes,3.0,335.0,6.0,10.711546985327436,5
3854,Chevrolet,8974,Gasoline,Automatic,Orange,Black,yes_accident,Yes,6.2,490.0,8.0,11.288543647320601,4
3855,Scion,99999,Gasoline,Manual,White,Black,no_accident,Yes,2.5,179.0,4.0,9.305559638557117,10
3856,Mercedes-Benz,59400,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.0,241.0,4.0,9.952325334619427,7
3857,Nissan,47147,Gasoline,Automatic,Silver,Other,no_accident,Yes,3.5,331.9684177611007,6.254491996079713,10.070103079508465,4
3858,Ford,53782,Gasoline,Manual,Black,Black,yes_accident,Yes,5.0,460.0,8.0,10.307317991967832,6
3859,Ford,160000,Gasoline,Automatic,Black,Black,no_accident,Yes,3.5,365.0,6.0,8.45553053102413,13
3860,Chevrolet,500,Gasoline,Automatic,White,Black,yes_accident,Yes,5.3,355.0,8.0,10.518700218288165,9
3861,Ford,42000,Gasoline,Automatic,White,Other,unknown,Unknown,1.5,181.0,3.0,9.852246888342531,4
3862,Dodge,64000,E85 Flex Fuel,Automatic,White,Grey,no_accident,Yes,3.6,283.0,6.0,10.463131911491967,6
3863,Hyundai,28600,Hybrid,Automatic,Grey,Black,no_accident,Yes,1.6,139.0,4.0,10.085809109330082,3
3864,GMC,26339,Gasoline,Automatic,Red,Black,yes_accident,Yes,3.6,308.0,6.0,10.511920715155128,5
3865,Alfa,28644,Gasoline,Automatic,Black,Black,unknown,Unknown,2.9,505.0,6.0,10.633472802314019,6
3866,Subaru,148740,Gasoline,Manual,Black,Black,yes_accident,Yes,2.5,224.0,4.0,9.581972891547895,16
3867,GMC,16919,Diesel,Automatic,Black,Black,yes_accident,Yes,6.6,445.0,8.0,11.19822841866684,3
3868,Chevrolet,170000,Gasoline,Automatic,Silver,Grey,yes_accident,Yes,4.8,285.0,8.0,9.105090961257085,19
3869,Mercedes-Benz,130000,Gasoline,Automatic,Grey,Other,yes_accident,Yes,4.6,429.0,8.0,10.199918739620157,11
3870,Ford,1889,Hybrid,Automatic,White,Grey,no_accident,Yes,2.5,221.0,4.0,10.39973746484973,2
3871,Dodge,62197,Gasoline,Automatic,White,Black,no_accident,Yes,3.6,331.9684177611007,6.254491996079713,10.192119174023498,6
3872,Ford,71000,E85 Flex Fuel,Automatic,Black,Other,yes_accident,Yes,5.0,385.0,8.0,10.100328195429285,8
3873,Lexus,83400,Gasoline,Automatic,Blue,Brown,yes_accident,Yes,2.0,235.0,4.0,10.021092794610391,8
3874,Cadillac,74414,Gasoline,Automatic,Black,Other,no_accident,Yes,3.6,310.0,6.0,10.165890277802454,5
3875,Ford,29816,Gasoline,Manual,Black,Black,no_accident,Yes,5.4,540.0,8.0,10.545367754151743,14
3876,Ford,68749,Diesel,Unknown,Grey,Black,no_accident,Yes,6.7,440.0,8.0,10.714439990727769,9
3877,BMW,190395,Gasoline,Automatic,Black,Brown,no_accident,Yes,2.5,184.0,6.0,8.517393171418904,19
3878,Lamborghini,34152,Gasoline,Automatic,Blue,Red,no_accident,Yes,5.2,602.0,10.0,12.130815551850676,9
3879,Toyota,98528,Gasoline,Automatic,White,Grey,yes_accident,Yes,2.4,158.0,4.0,8.916103530553727,17
3880,BMW,91500,Gasoline,Automatic,Blue,Other,yes_accident,Yes,3.0,300.0,6.0,9.517825071724143,13
3881,Chevrolet,50850,Gasoline,Manual,Blue,Black,no_accident,Yes,6.2,455.0,8.0,10.518700218288165,7
3882,Mazda,130000,Gasoline,Automatic,Green,Other,yes_accident,Yes,1.8,140.0,4.0,9.105090961257085,25
3883,Toyota,199400,Gasoline,Automatic,Grey,Grey,yes_accident,Yes,4.7,282.0,8.0,9.04793908261736,19
3884,RAM,84220,Gasoline,Automatic,White,Grey,yes_accident,Yes,5.7,383.0,8.0,10.184937747111391,11
3885,Mercedes-Benz,67280,Gasoline,Automatic,White,Black,no_accident,Yes,4.7,449.0,8.0,10.645424897265505,8
3886,Volkswagen,16538,Gasoline,Automatic,Silver,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.165813354725493,3
3887,Toyota,66000,Gasoline,Automatic,Grey,Black,no_accident,Yes,5.7,381.0,8.0,10.839600519357369,6
3888,Cadillac,53450,Gasoline,Automatic,White,Other,no_accident,Yes,6.2,420.0,8.0,10.819778284410283,6
3889,Volkswagen,63277,Gasoline,Automatic,White,Black,no_accident,Yes,1.8,170.0,4.0,9.94755228369823,6
3890,Nissan,30900,Gasoline,Automatic,Silver,Grey,no_accident,Yes,2.5,182.0,4.0,9.952325334619427,4
3891,Mercedes-Benz,60854,Gasoline,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.146394514691288,5
3892,Ford,85000,Gasoline,Automatic,White,Black,no_accident,Yes,3.5,365.0,6.0,10.34177474101152,9
3893,Toyota,108130,Gasoline,Unknown,Grey,Orange,no_accident,Yes,2.5,176.0,4.0,9.825580063659602,8
3894,Toyota,11400,Gasoline,Automatic,Green,Black,no_accident,Yes,4.0,270.0,6.0,10.736418414365376,1
3895,Mercedes-Benz,63300,Gasoline,Automatic,Black,Black,no_accident,Yes,4.6,362.0,8.0,10.034559673629849,11
3896,Tesla,27500,Unknown,Automatic,Grey,White,no_accident,Yes,3.7039586206896553,455.0,6.254491996079713,10.691967639914864,4
3897,BMW,122600,Gasoline,Automatic,Black,Black,yes_accident,Yes,3.0,300.0,6.0,9.465060106725137,12
3898,Dodge,145565,Gasoline,Automatic,Blue,Grey,yes_accident,Yes,3.5,250.0,6.0,8.412054873292933,18
3899,Ford,66500,Gasoline,Automatic,White,Grey,no_accident,Yes,3.5,310.0,6.0,10.203629181337648,8
3900,BMW,75000,Gasoline,Automatic,Blue,Black,no_accident,Yes,2.0,248.0,4.0,9.90353755128617,7
3901,Mazda,24781,Gasoline,Automatic,Grey,Black,unknown,Unknown,2.5,331.9684177611007,6.254491996079713,10.274775208842707,3
3902,BMW,67000,Gasoline,Automatic,Silver,Black,yes_accident,Yes,4.4,555.0,8.0,10.106469212026385,11
3903,Audi,24500,Gasoline,Automatic,Black,Other,no_accident,Yes,2.0,248.0,4.0,10.34177474101152,5
3904,Audi,37500,Gasoline,Automatic,Black,Black,no_accident,Yes,3.0,333.0,6.0,10.165890277802454,11
3905,Nissan,101000,Gasoline,Unknown,White,Black,no_accident,Yes,3.8,545.0,6.0,10.985309671896763,11
3906,Tesla,25000,Unknown,Automatic,Blue,Black,no_accident,Yes,3.7039586206896553,425.0,6.254491996079713,10.819698281210112,4
3907,Toyota,245000,Gasoline,Automatic,Black,Other,yes_accident,Yes,3.0,200.0,6.0,7.824445930877619,24
3908,Tesla,49252,Unknown,Automatic,Blue,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.545341438708522,3
3909,Buick,103814,Gasoline,Automatic,White,Black,yes_accident,Yes,1.6,200.0,4.0,9.615538777855802,8
3910,Toyota,27000,Gasoline,Automatic,White,Black,no_accident,Yes,4.0,270.0,6.0,10.789339695269716,3
3911,BMW,60942,Gasoline,Automatic,Silver,Black,no_accident,Yes,2.0,331.9684177611007,6.254491996079713,10.376175076911021,3
3912,BMW,100780,Gasoline,Automatic,Grey,Black,yes_accident,Yes,3.0,300.0,6.0,9.392745258631441,13
3913,Tesla,65000,Unknown,Automatic,Blue,Black,no_accident,Yes,3.7039586206896553,518.0,6.254491996079713,10.62135173563291,6
3914,Lexus,167000,Gasoline,Automatic,Black,Other,yes_accident,Yes,4.6,301.0,8.0,9.876681458115621,12
3915,Chevrolet,161000,Gasoline,Automatic,Red,Black,yes_accident,Yes,6.0,390.0,8.0,9.741027444837728,16
3916,Subaru,90200,Gasoline,Manual,Blue,Black,no_accident,Yes,2.0,227.0,4.0,9.433483923290392,19
3917,Volkswagen,159870,Gasoline,Automatic,White,Other,yes_accident,Yes,2.5,170.0,5.0,9.18512512283512,12
3918,Porsche,38000,Unknown,Unknown,Blue,Grey,unknown,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.225256725762893,28
3919,Audi,14550,Hybrid,Automatic,Silver,Brown,no_accident,Yes,2.0,201.0,4.0,10.633472802314019,2
3920,INFINITI,38000,Gasoline,Automatic,Red,White,no_accident,Yes,3.0,400.0,6.0,10.373522431293592,6
3921,Chevrolet,35515,Gasoline,Manual,Silver,Black,yes_accident,Yes,5.7,310.0,8.0,9.952325334619427,22
3922,Mazda,94200,Unknown,Automatic,Grey,Other,yes_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,7.824445930877619,31
3923,Mercedes-Benz,33300,Gasoline,Automatic,White,Other,no_accident,Yes,5.5,382.0,8.0,10.448743588106625,16
3924,Mercedes-Benz,90189,Gasoline,Automatic,White,Other,yes_accident,Yes,2.0,241.0,4.0,9.797904789961063,8
3925,Land,1148,Gasoline,Automatic,Grey,Other,no_accident,Unknown,4.4,331.9684177611007,6.254491996079713,12.17077701913545,1
3926,Mercedes-Benz,59500,Gasoline,Manual,Blue,Other,no_accident,Yes,3.2,215.0,6.0,8.77971129020447,23
3927,Ford,134000,Gasoline,Automatic,Silver,Grey,no_accident,Yes,3.5,310.0,6.0,10.184937747111391,7
3928,Buick,86281,Gasoline,Automatic,Black,Black,no_accident,Yes,3.6,288.0,6.0,9.846970109700957,10
3929,Porsche,34580,Gasoline,Automatic,Black,Red,no_accident,Yes,3.0,335.0,6.0,10.933124826700707,4
3930,Hyundai,145000,Gasoline,Automatic,Blue,Grey,yes_accident,Yes,3.3,242.0,6.0,8.343077871169383,17
3931,Mazda,11737,Gasoline,Automatic,Red,Other,no_accident,Yes,2.5,331.9684177611007,6.254491996079713,10.424896969841763,3
3932,Tesla,25535,Unknown,Automatic,White,Other,no_accident,Yes,3.7039586206896553,778.0,6.254491996079713,11.141426906425338,4
3933,Jeep,67499,Gasoline,Manual,Other,Black,no_accident,Yes,3.6,285.0,6.0,10.221977646629885,8
3934,Toyota,220450,Gasoline,Automatic,Grey,Grey,no_accident,Yes,4.0,245.0,6.0,9.053803514155955,20
3935,Chevrolet,20200,Gasoline,Automatic,Silver,Grey,yes_accident,Yes,5.3,355.0,8.0,10.667815210028436,6
3936,Jaguar,40000,Gasoline,Automatic,Blue,Other,no_accident,Yes,4.0,290.0,8.0,9.642187721358466,24
3937,Mercedes-Benz,80300,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.0,355.0,4.0,9.99884318585288,9
3938,BMW,63150,Gasoline,Automatic,White,Other,no_accident,Yes,2.0,248.0,4.0,9.975854724662028,7
3939,Volkswagen,48210,Gasoline,Unknown,Silver,Black,no_accident,Yes,3.6,276.0,6.0,10.126631103850338,6
3940,Nissan,115359,Gasoline,Automatic,Black,Black,no_accident,Yes,1.6,188.0,4.0,9.205428327615163,12
3941,Subaru,90601,Gasoline,Automatic,White,Other,no_accident,Yes,2.0,152.0,4.0,10.165890277802454,6
3942,BMW,132200,Gasoline,Manual,Blue,Black,no_accident,Yes,5.0,400.0,8.0,10.199918739620157,24
3943,Mercedes-Benz,4000,Diesel,Automatic,White,Black,no_accident,Yes,2.0,211.0,4.0,11.082157933374816,1
3944,Volkswagen,32000,Gasoline,Unknown,Grey,Black,no_accident,Yes,2.0,174.0,4.0,10.396688774948379,5
3945,MINI,95070,Gasoline,Automatic,Blue,Black,no_accident,Yes,1.6,181.0,4.0,9.453364978883542,8
3946,Nissan,148000,Gasoline,Automatic,White,Other,no_accident,Yes,2.5,170.0,4.0,9.472781556562168,7
3947,Lexus,125519,Hybrid,Automatic,Black,Black,yes_accident,Yes,1.8,134.0,4.0,9.680406499268875,10
3948,INFINITI,90000,Gasoline,Unknown,Silver,Black,no_accident,Yes,3.7,328.0,6.0,9.581972891547895,11
3949,Audi,49650,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.0,252.0,4.0,10.075379913839543,6
3950,Nissan,149800,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.5,182.0,4.0,9.358846580275406,9
3951,Chevrolet,37161,Gasoline,Automatic,Grey,Black,no_accident,Yes,2.5,331.9684177611007,6.254491996079713,10.203258756085228,5
3952,Dodge,188000,Unknown,Automatic,Silver,Grey,yes_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,9.210440366976517,24
3953,Ford,111700,E85 Flex Fuel,Automatic,White,Other,no_accident,Yes,2.5,169.0,4.0,9.648659816955295,8
3954,Mercedes-Benz,72784,Gasoline,Automatic,Blue,White,no_accident,Yes,4.7,449.0,8.0,10.460270761075149,8
3955,Cadillac,150000,Gasoline,Automatic,White,Other,no_accident,Yes,6.2,403.0,8.0,9.210340371976184,17
3956,Ford,140450,Gasoline,Automatic,Red,Grey,yes_accident,Yes,2.0,136.0,4.0,9.04793908261736,12
3957,Lexus,132700,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.5,204.0,6.0,9.278092474027002,14
3958,Dodge,49000,Gasoline,Automatic,White,Black,no_accident,Yes,3.6,295.0,6.0,10.596659732783579,4
3959,Chevrolet,2058,Gasoline,Automatic,Grey,Black,no_accident,Yes,6.2,490.0,8.0,11.532728092266408,1
3960,Jeep,23442,Gasoline,Automatic,White,Other,no_accident,Yes,3.6,285.0,6.0,10.703266939811954,5
3961,Tesla,23749,Unknown,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.491274217438248,3
3962,Toyota,35048,Gasoline,Automatic,Other,Black,no_accident,Unknown,4.0,331.9684177611007,6.254491996079713,10.870300281424473,3
3963,INFINITI,91239,Gasoline,Automatic,Grey,Black,no_accident,Yes,3.5,265.0,6.0,9.770013301136158,8
3964,Porsche,2950,Gasoline,Automatic,Green,Black,no_accident,Yes,3.0,379.0,6.0,11.782960235741939,2
3965,Ford,59678,Gasoline,Automatic,Grey,Black,no_accident,Yes,2.7,331.9684177611007,6.254491996079713,10.425282789490705,5
3966,BMW,2010,Gasoline,Automatic,Purple,Black,no_accident,Yes,3.0,382.0,6.0,10.915106645867503,2
3967,Toyota,80354,Hybrid,Automatic,Red,Grey,yes_accident,Yes,1.8,134.0,4.0,9.496346040047019,10
3968,Ford,105674,Gasoline,Automatic,White,Other,no_accident,Yes,3.5,375.0,6.0,10.462989048226156,6
3969,Toyota,92700,Gasoline,Automatic,Grey,Grey,yes_accident,Yes,4.6,310.0,8.0,9.942756341456828,11
3970,Ford,101387,Gasoline,Automatic,Black,Other,yes_accident,Yes,2.0,245.0,4.0,9.680406499268875,8
3971,Buick,36544,Gasoline,Automatic,Blue,Other,no_accident,Yes,2.0,331.9684177611007,6.254491996079713,10.413042369168673,3
3972,Audi,41000,Gasoline,Automatic,White,Other,no_accident,Yes,3.0,329.0,6.0,10.594156665220533,5
3973,Chrysler,115872,E85 Flex Fuel,Automatic,Black,Black,no_accident,Yes,3.6,283.0,6.0,9.15915233520675,11
3974,Chevrolet,135603,Gasoline,Automatic,Silver,Black,no_accident,Yes,1.8,136.0,4.0,8.853808274977197,13
3975,Ford,26540,Gasoline,Automatic,White,Black,no_accident,Yes,3.5,375.0,6.0,10.757817770687463,4
3976,Jaguar,35134,Gasoline,Automatic,Grey,Grey,yes_accident,Yes,5.0,385.0,8.0,9.425532393502772,13
3977,Jeep,49990,Gasoline,Automatic,Black,Black,no_accident,Yes,2.0,270.0,4.0,10.87806606028079,4
3978,Ford,153818,Diesel,Automatic,Grey,Grey,yes_accident,Yes,6.7,400.0,8.0,10.30229722897745,13
3979,Jaguar,58060,Gasoline,Automatic,Blue,Other,yes_accident,Yes,3.0,340.0,6.0,10.165890277802454,7
3980,Porsche,36000,Gasoline,Automatic,Black,Black,no_accident,Yes,3.8,400.0,6.0,11.350406535472453,9
3981,Ford,17000,Gasoline,Automatic,White,Black,no_accident,Yes,2.7,315.0,6.0,11.156250521031495,2
3982,Suzuki,99982,Gasoline,Manual,Orange,Grey,yes_accident,Yes,2.0,150.0,4.0,8.839421607620602,11
3983,Ford,106000,Gasoline,Automatic,Silver,Black,yes_accident,Yes,2.0,166.0,4.0,9.392745258631441,5
3984,Toyota,178416,Unknown,Automatic,Green,Other,no_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,9.105090961257085,30
3985,Honda,82500,Gasoline,Automatic,Silver,Grey,no_accident,Yes,1.8,143.0,4.0,9.61587214452889,10
3986,Mercedes-Benz,41500,Diesel,Automatic,Grey,Black,no_accident,Yes,3.0,188.0,6.0,11.0186455364637,6
3987,BMW,92984,Gasoline,Unknown,White,Other,yes_accident,Yes,2.0,240.0,4.0,9.741027444837728,9
3988,Nissan,120000,Gasoline,Automatic,Silver,Black,no_accident,Yes,3.5,240.0,6.0,8.81744592104187,17
3989,Chevrolet,25548,Gasoline,Automatic,Grey,Grey,no_accident,Yes,6.2,455.0,8.0,10.799595985047786,9
3990,Ford,65441,Gasoline,Automatic,Grey,Black,no_accident,Yes,2.7,325.0,6.0,10.545367754151743,6
3991,Porsche,39611,Gasoline,Automatic,Grey,Black,no_accident,Unknown,4.0,331.9684177611007,6.254491996079713,11.40646434386837,4
3992,Toyota,154860,Gasoline,Automatic,Silver,Grey,no_accident,Yes,4.6,310.0,8.0,9.792611856190192,14
3993,Porsche,7008,Gasoline,Automatic,Grey,Black,unknown,Unknown,3.0,443.0,6.0,11.930984271840668,3
3994,BMW,21057,Gasoline,Unknown,Grey,Black,no_accident,Yes,4.4,617.0,8.0,11.510933482289435,2
3995,Lexus,39750,Hybrid,Automatic,Black,Black,no_accident,Yes,1.8,134.0,4.0,9.998615897627705,8
3996,Aston,14900,Gasoline,Manual,White,Other,unknown,Unknown,5.9,420.0,12.0,10.39973746484973,21
3997,Chevrolet,71312,Gasoline,Automatic,Black,Black,no_accident,Yes,3.6,305.0,6.0,9.792555991828847,6
3998,Porsche,43500,Gasoline,Automatic,Black,Black,no_accident,Yes,3.4,350.0,6.0,11.104972264124868,9
3999,BMW,34000,Gasoline,Automatic,White,Brown,no_accident,Yes,3.0,335.0,6.0,10.990971483416393,4
4000,Subaru,32250,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.4,260.0,4.0,10.491301994830229,3
4001,Volkswagen,194000,Gasoline,Unknown,Black,Grey,yes_accident,Yes,3.6,283.0,6.0,8.160803920954665,13
4002,Mercedes-Benz,2000,Hybrid,Automatic,Grey,Other,no_accident,Yes,4.0,603.0,8.0,12.07254696717504,1
4003,Mercedes-Benz,53705,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.0,241.0,4.0,10.16203685698089,6
4004,Bentley,714,Gasoline,Automatic,Other,Other,no_accident,Yes,6.0,331.9684177611007,6.254491996079713,12.765548423664681,1
4005,Audi,10900,Gasoline,Unknown,Black,Black,no_accident,Yes,3.0,349.0,6.0,10.894904309600681,2
4006,Porsche,2116,Unknown,Automatic,Black,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.418603796427618,2
