brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,car_age,horsepower,engine_size,cylinder_count
Volkswagen,14000,Gasoline,Automatic,Grey,Black,None reported,Yes,46900,3,276.0,3.6,6.0
Mercedes-Benz,67000,Hybrid,Unknown,Yellow,Black,None reported,Yes,44500,6,369.0,3.0,6.0
Jeep,84786,Gasoline,Automatic,Grey,Black,None reported,Yes,23500,8,285.0,3.6,6.0
Mercedes-Benz,93000,Gasoline,Automatic,Black,Black,None reported,Yes,17800,17,518.0,6.2,8.0
Hyundai,127500,Gasoline,Manual,Blue,Black,Accident reported,Yes,6000,15,306.0,3.8,6.0
Ford,8000,Unknown,Automatic,Blue,Black,None reported,Yes,60999,3,480.0,,
GMC,16500,Gasoline,Automatic,Grey,Grey,None reported,Yes,32900,3,308.0,3.6,6.0
Jaguar,55700,Gasoline,Automatic,Black,Black,None reported,Yes,27200,12,385.0,5.0,8.0
Ford,42245,Diesel,Automatic,Black,Black,None reported,Unknown,76598,4,,,
Toyota,78500,Gasoline,Automatic,Silver,Other,None reported,Yes,12000,16,179.0,2.5,4.0
Ford,48619,Gasoline,Automatic,Grey,White,None reported,Yes,51499,7,400.0,3.5,6.0
Jeep,51105,Hybrid,Automatic,Black,Black,None reported,Yes,42700,4,,2.0,
Ford,25880,E85 Flex Fuel,Automatic,Red,Grey,None reported,Yes,25500,9,282.0,3.5,6.0
Tesla,20100,Unknown,Automatic,Red,Black,None reported,Yes,69995,4,1020.0,,
Toyota,25083,Gasoline,Automatic,Red,Grey,Accident reported,Yes,34955,7,,3.5,
Audi,69300,Gasoline,Manual,Grey,Black,Accident reported,Yes,9995,23,225.0,1.8,4.0
Toyota,46000,Hybrid,Automatic,Silver,Black,None reported,Yes,40000,6,306.0,3.5,6.0
Jeep,141485,Gasoline,Automatic,Black,Grey,Accident reported,Yes,6500,17,210.0,3.7,6.0
Toyota,63990,Gasoline,Automatic,White,Grey,Accident reported,Yes,48000,7,381.0,5.7,8.0
Ford,19400,Gasoline,Automatic,White,Black,None reported,Yes,58000,5,310.0,3.5,6.0
Subaru,129858,Gasoline,Automatic,Silver,Black,Accident reported,Yes,13490,12,200.0,2.0,4.0
Volvo,102000,Gasoline,Automatic,Blue,Other,None reported,Yes,10800,13,240.0,3.2,6.0
Subaru,8700,Gasoline,Manual,Grey,Black,None reported,Yes,39900,15,305.0,2.5,4.0
Chevrolet,49279,Unknown,Automatic,Red,Grey,None reported,Yes,17500,7,200.0,,
Chevrolet,148800,Gasoline,Automatic,Red,Black,None reported,Yes,6500,21,240.0,3.8,6.0
Cadillac,160249,E85 Flex Fuel,Automatic,Black,Black,None reported,Yes,12900,13,403.0,6.2,8.0
Chrysler,45000,Gasoline,Automatic,Grey,Grey,None reported,Yes,6000,21,250.0,3.5,6.0
Chevrolet,169000,Diesel,Automatic,White,Grey,None reported,Yes,19500,19,360.0,6.6,8.0
Mercedes-Benz,46000,Gasoline,Automatic,Grey,Black,None reported,Yes,56000,8,503.0,4.0,8.0
Ferrari,13900,Gasoline,Unknown,Red,Black,None reported,Yes,315000,6,660.0,3.9,8.0
Acura,38000,Gasoline,Automatic,White,Black,None reported,Yes,21900,10,290.0,3.5,6.0
Chevrolet,42000,Gasoline,Manual,Orange,Black,None reported,Yes,42000,19,505.0,7.0,8.0
Lexus,300,Hybrid,Automatic,Black,Black,None reported,Yes,50999,1,240.0,2.5,4.0
Mercedes-Benz,120800,Gasoline,Automatic,Red,Other,None reported,Yes,13900,17,268.0,3.5,6.0
Jeep,76313,Gasoline,Automatic,Other,Black,None reported,Yes,35234,5,,2.0,
Chevrolet,104000,E85 Flex Fuel,Automatic,Blue,Grey,Accident reported,Yes,16500,13,315.0,5.3,8.0
Lexus,97097,Gasoline,Automatic,Red,Other,Accident reported,Yes,22000,15,301.0,4.6,8.0
Jeep,136731,Gasoline,Automatic,Yellow,Grey,None reported,Yes,15900,17,202.0,3.8,6.0
RAM,40200,Gasoline,Automatic,Blue,Grey,Accident reported,Yes,24000,8,395.0,5.7,8.0
Ford,39105,Gasoline,Automatic,Black,Other,None reported,Yes,44605,4,,3.0,
Mercedes-Benz,23567,Gasoline,Unknown,White,Black,Accident reported,Yes,215000,8,416.0,4.0,8.0
BMW,12500,Gasoline,Automatic,Grey,Blue,Accident reported,Yes,90000,4,503.0,3.0,6.0
Chevrolet,38900,Gasoline,Automatic,White,Black,None reported,Yes,34700,6,308.0,3.6,6.0
Lincoln,84272,Gasoline,Automatic,Black,Black,Accident reported,Yes,25221,9,380.0,3.5,6.0
Mercedes-Benz,58375,Gasoline,Automatic,White,Other,None reported,Yes,24999,9,302.0,3.5,6.0
Ford,7346,Gasoline,Manual,Red,Black,None reported,Yes,40999,18,500.0,5.4,8.0
Dodge,98231,Gasoline,Automatic,Blue,Black,Accident reported,Yes,15500,17,425.0,6.1,8.0
Jaguar,56000,Gasoline,Automatic,White,Other,None reported,Yes,18000,18,300.0,4.2,8.0
Honda,13935,Gasoline,Automatic,Grey,Black,None reported,Yes,26000,5,174.0,1.5,4.0
Subaru,30000,Gasoline,Automatic,Grey,Black,Accident reported,Yes,21250,6,152.0,2.0,4.0
Saab,106000,Gasoline,Automatic,Red,Black,None reported,Yes,12950,16,280.0,2.8,6.0
BMW,82978,Gasoline,Automatic,Black,White,None reported,Yes,18700,11,445.0,4.4,8.0
Jeep,58500,Gasoline,Automatic,Black,Black,None reported,Yes,35000,7,285.0,3.6,6.0
Ford,92421,Diesel,Automatic,White,Brown,None reported,Yes,51900,10,440.0,6.7,8.0
Mazda,9927,Gasoline,Automatic,White,Black,None reported,Yes,27518,5,,2.5,
Jeep,122945,Gasoline,Manual,Other,Brown,None reported,Yes,13900,25,181.0,4.0,6.0
Lexus,110250,Gasoline,Automatic,White,Other,None reported,Yes,11000,19,230.0,3.3,6.0
INFINITI,103010,Gasoline,Automatic,Black,Other,None reported,Yes,13500,14,400.0,5.6,8.0
Hyundai,55359,Gasoline,Automatic,Silver,Black,None reported,Unknown,15599,8,,1.6,
Chevrolet,118500,Gasoline,Automatic,Silver,Black,Accident reported,Yes,5900,23,285.0,5.3,8.0
Rivian,7800,Unknown,Automatic,Green,Black,None reported,Yes,92500,3,835.0,,
Land,41500,Hybrid,Automatic,Grey,Grey,None reported,Yes,68000,5,395.0,3.0,6.0
BMW,28000,Gasoline,Automatic,White,White,None reported,Yes,59900,5,425.0,3.0,6.0
Mercedes-Benz,53500,Gasoline,Automatic,Black,Brown,None reported,Yes,24500,11,302.0,3.5,6.0
Honda,33523,Hybrid,Automatic,Silver,Grey,None reported,Unknown,28748,4,,2.0,
Toyota,86300,Hybrid,Automatic,Grey,Black,Accident reported,Yes,18000,9,134.0,1.8,4.0
Subaru,7738,Gasoline,Unknown,Orange,Black,Accident reported,Yes,33000,3,271.0,2.4,4.0
Bentley,22001,Gasoline,Automatic,Black,Other,None reported,Yes,173995,5,,6.0,
Ford,14361,Gasoline,Automatic,Black,Black,None reported,Yes,51500,3,400.0,3.0,6.0
Chevrolet,98000,E85 Flex Fuel,Unknown,Grey,Grey,Accident reported,Yes,30000,9,355.0,5.3,8.0
Chevrolet,30455,Gasoline,Automatic,White,Black,None reported,Unknown,37698,3,,,
Ford,64552,Gasoline,Automatic,Silver,Other,Accident reported,Yes,36750,5,,3.0,
Lexus,103866,Gasoline,Automatic,Other,Other,Accident reported,Yes,24700,8,295.0,3.5,6.0
Land,35650,Gasoline,Automatic,Black,Black,Accident reported,Yes,57999,6,380.0,3.0,6.0
Ford,64957,Gasoline,Automatic,Black,Other,None reported,Yes,39979,4,,3.0,
Dodge,33700,Unknown,Manual,Black,Black,None reported,Yes,33500,13,,,
Chevrolet,96653,Gasoline,Automatic,Black,Brown,Accident reported,Yes,7500,13,264.0,3.0,6.0
Dodge,29500,Gasoline,Automatic,Grey,Black,None reported,Yes,31000,3,303.0,3.6,6.0
Porsche,7400,Gasoline,Automatic,Red,Black,Unknown,Unknown,116999,4,379.0,3.0,6.0
Volvo,69000,Gasoline,Automatic,Silver,Black,Accident reported,Yes,15900,13,300.0,3.0,6.0
Lexus,198000,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,15500,20,270.0,4.7,8.0
Porsche,23600,Gasoline,Manual,Red,Black,None reported,Yes,132900,10,430.0,3.8,6.0
Volvo,170000,Gasoline,Automatic,White,Other,None reported,Yes,7000,17,235.0,3.2,6.0
Nissan,76500,Gasoline,Manual,Silver,Red,Accident reported,Yes,28000,17,306.0,3.5,6.0
Porsche,73500,Gasoline,Automatic,Black,Black,None reported,Yes,75499,18,480.0,3.6,6.0
Land,29000,Hybrid,Automatic,Black,Black,None reported,Yes,70000,5,355.0,3.0,6.0
Porsche,69404,Hybrid,Automatic,Black,Other,Accident reported,Yes,29500,8,416.0,3.0,6.0
Lexus,103000,Gasoline,Automatic,Red,Other,Accident reported,Yes,12900,18,306.0,3.5,6.0
Porsche,70500,Gasoline,Unknown,Silver,Black,Accident reported,Yes,26500,10,340.0,3.0,6.0
Land,64000,Gasoline,Unknown,White,White,None reported,Yes,36995,9,510.0,5.0,8.0
GMC,63460,E85 Flex Fuel,Automatic,White,Other,None reported,Yes,33000,7,341.0,6.0,8.0
Toyota,32199,Gasoline,Automatic,Silver,Black,None reported,Yes,35500,7,270.0,4.0,6.0
Hyundai,69487,Gasoline,Automatic,White,Black,None reported,Yes,32000,5,291.0,3.8,6.0
GMC,86000,Diesel,Automatic,Grey,Brown,None reported,Yes,49000,10,397.0,6.6,8.0
Genesis,8730,Gasoline,Automatic,White,Red,None reported,Unknown,48219,3,,3.5,
Dodge,70000,Gasoline,Automatic,Red,Other,Accident reported,Yes,8000,23,175.0,3.9,6.0
Chevrolet,70000,Gasoline,Automatic,White,Grey,Accident reported,Yes,17900,8,305.0,3.6,6.0
Audi,83420,E85 Flex Fuel,Automatic,Red,Grey,Accident reported,Yes,16000,10,220.0,2.0,4.0
Nissan,189000,Gasoline,Automatic,Silver,Other,Accident reported,Yes,2899,22,175.0,2.5,4.0
Porsche,31500,Gasoline,Automatic,Blue,Red,None reported,Yes,97555,8,420.0,3.0,6.0
BMW,85766,Gasoline,Automatic,Grey,Black,None reported,Yes,13000,10,240.0,2.0,4.0
GMC,92800,Gasoline,Automatic,White,Black,None reported,Yes,34000,7,420.0,6.2,8.0
Land,13970,Hybrid,Automatic,Grey,Black,None reported,Yes,75500,4,395.0,3.0,6.0
Porsche,154,Gasoline,Automatic,Green,Black,None reported,Unknown,274900,2,,3.8,
Toyota,265000,Gasoline,Automatic,Black,Other,None reported,Yes,15500,25,230.0,4.7,8.0
Scion,95426,Gasoline,Automatic,Green,Grey,None reported,Yes,8000,14,158.0,2.4,4.0
Honda,119900,Gasoline,Manual,Black,Red,Accident reported,Yes,18000,24,240.0,2.0,4.0
Mazda,23162,Gasoline,Automatic,Red,Black,None reported,Yes,25495,5,,2.5,
BMW,3950,Gasoline,Automatic,White,Blue,None reported,Yes,83500,2,503.0,3.0,6.0
Porsche,80000,Gasoline,Manual,Black,Other,None reported,Yes,43000,19,355.0,3.8,6.0
Ford,94634,E85 Flex Fuel,Automatic,White,Black,Accident reported,Yes,32500,10,385.0,6.2,8.0
Chevrolet,65000,Gasoline,Automatic,Silver,Other,Accident reported,Yes,33885,18,400.0,6.0,8.0
Lexus,100000,Gasoline,Automatic,Black,Black,Accident reported,Yes,11500,17,380.0,4.6,8.0
Toyota,500,Hybrid,Automatic,White,Black,None reported,Yes,59500,2,245.0,2.5,4.0
Mercedes-Benz,7856,Gasoline,Automatic,Blue,Black,None reported,Yes,425000,4,,4.0,
Audi,181000,Gasoline,Automatic,White,Black,None reported,Yes,5500,14,211.0,2.0,4.0
Mercedes-Benz,48700,Gasoline,Automatic,Blue,Brown,None reported,Yes,27900,7,241.0,2.0,4.0
Porsche,13500,Gasoline,Manual,Grey,Black,None reported,Yes,130000,16,480.0,3.6,6.0
Toyota,87500,Gasoline,Automatic,Silver,Black,None reported,Yes,20000,8,200.0,2.0,4.0
Jaguar,45000,Gasoline,Automatic,Silver,Other,None reported,Yes,12500,25,290.0,4.0,8.0
Chevrolet,85760,Gasoline,Automatic,Silver,Black,None reported,Yes,14500,29,300.0,5.7,8.0
Tesla,36187,Unknown,Automatic,White,Black,None reported,Yes,28895,7,271.0,,
Hyundai,13666,Gasoline,Automatic,Grey,Black,None reported,Unknown,27999,3,,2.5,
Porsche,50500,Gasoline,Manual,Silver,Black,None reported,Yes,56000,18,355.0,3.8,6.0
Lincoln,19291,Gasoline,Automatic,Black,Other,None reported,Unknown,44340,4,,2.0,
Ford,1295,Gasoline,Manual,Silver,Black,None reported,Yes,49990,13,444.0,5.0,8.0
Cadillac,55000,Gasoline,Automatic,White,Other,Accident reported,Yes,49900,8,420.0,6.2,8.0
MINI,74000,Gasoline,Manual,Yellow,Black,None reported,Yes,9650,15,118.0,1.6,4.0
Dodge,14976,Gasoline,Automatic,White,Black,None reported,Yes,49999,3,,5.7,
BMW,25348,Gasoline,Automatic,Blue,Black,Accident reported,Unknown,33889,7,,3.0,
Chevrolet,23133,Gasoline,Manual,White,Black,None reported,Yes,35000,15,430.0,6.2,8.0
Jaguar,34322,Diesel,Automatic,Blue,Other,None reported,Unknown,29998,7,,,
Dodge,39960,Gasoline,Automatic,White,Grey,Accident reported,Yes,28500,4,375.0,5.7,8.0
BMW,76400,Gasoline,Automatic,Black,Black,Accident reported,Yes,31300,9,445.0,4.4,8.0
Ford,18533,Gasoline,Automatic,White,Other,None reported,Yes,38978,3,,2.3,
GMC,7500,Gasoline,Automatic,Grey,Black,None reported,Yes,92888,2,420.0,6.2,8.0
INFINITI,26520,Gasoline,Automatic,Blue,Brown,Accident reported,Yes,64000,3,400.0,5.6,8.0
Land,59500,E85 Flex Fuel,Automatic,Red,Black,None reported,Yes,33800,11,340.0,3.0,6.0
Honda,44000,Gasoline,Automatic,White,Black,None reported,Yes,34999,5,280.0,3.5,6.0
Pontiac,111000,Gasoline,Automatic,White,Grey,None reported,Yes,11000,24,200.0,3.8,6.0
Toyota,82260,Gasoline,Automatic,Blue,Black,None reported,Yes,31906,9,,4.0,
Porsche,52744,Gasoline,Unknown,Grey,Black,Accident reported,Yes,37500,19,325.0,3.6,6.0
BMW,28200,Hybrid,Unknown,Grey,Other,Accident reported,Yes,79950,6,369.0,1.5,3.0
Nissan,194277,Gasoline,Automatic,Blue,Other,Accident reported,Yes,2300,25,222.0,3.0,6.0
Pontiac,91812,Gasoline,Automatic,Green,Black,None reported,Yes,12850,24,310.0,5.7,8.0
Chevrolet,84224,Gasoline,Automatic,Other,Black,None reported,Yes,43775,7,,5.3,
BMW,66690,Gasoline,Unknown,Grey,Black,Accident reported,Yes,24900,7,228.0,2.0,4.0
Mercedes-Benz,41500,Gasoline,Automatic,White,Brown,Accident reported,Yes,39848,7,362.0,3.0,6.0
BMW,85095,Gasoline,Automatic,Black,Brown,Accident reported,Yes,24900,11,445.0,4.4,8.0
Volvo,39000,Gasoline,Unknown,Silver,Grey,Accident reported,Yes,17900,10,250.0,2.5,5.0
Tesla,20500,Unknown,Automatic,Grey,Black,None reported,Yes,46500,3,425.0,,
Ford,112000,Diesel,Automatic,Black,Black,None reported,Yes,61995,6,450.0,6.7,8.0
Volkswagen,1716,Unknown,Automatic,Grey,Blue,None reported,Unknown,39998,2,,,
Audi,90360,Gasoline,Automatic,Black,Black,Accident reported,Yes,15499,9,220.0,2.0,4.0
Ford,82146,Gasoline,Automatic,Grey,Other,None reported,Yes,30825,5,,2.3,
Ford,16850,Gasoline,Automatic,Blue,Black,Accident reported,Yes,41000,5,460.0,5.0,8.0
Honda,101000,Gasoline,Manual,Silver,Black,None reported,Yes,28000,22,240.0,2.0,4.0
BMW,68750,Gasoline,Manual,Red,Black,None reported,Yes,25999,10,320.0,3.0,6.0
Lamborghini,5858,Gasoline,Automatic,White,Grey,None reported,Yes,491836,7,729.0,6.5,12.0
Dodge,143000,Gasoline,Automatic,Other,Other,None reported,Yes,3200,21,335.0,5.7,8.0
Nissan,152270,Gasoline,Automatic,Green,Other,Accident reported,Yes,6900,20,305.0,5.6,8.0
Kia,19605,Gasoline,Automatic,White,Black,None reported,Unknown,33591,4,,2.5,
Chevrolet,19200,Gasoline,Automatic,Grey,Black,None reported,Yes,69999,5,355.0,5.3,8.0
Chevrolet,64500,Gasoline,Automatic,Other,Other,None reported,Yes,5900,21,180.0,3.4,6.0
Toyota,149000,Gasoline,Automatic,Black,Other,None reported,Yes,18995,14,236.0,4.0,6.0
McLaren,5918,Gasoline,Automatic,Yellow,Black,None reported,Unknown,179900,7,,3.8,
Pontiac,134033,Gasoline,Automatic,Red,Other,Accident reported,Yes,7200,28,285.0,5.7,8.0
Kia,37226,Gasoline,Automatic,White,Black,None reported,Unknown,34998,6,,3.3,
Ford,71924,Gasoline,Automatic,Other,Other,None reported,Yes,13700,8,179.0,1.5,4.0
Lamborghini,5718,Gasoline,Automatic,Other,Other,None reported,Unknown,279991,4,,5.2,
Jeep,122200,Gasoline,Automatic,Orange,Black,Accident reported,Yes,21500,11,285.0,3.6,6.0
Land,37248,Hybrid,Automatic,Silver,Black,None reported,Yes,54500,5,395.0,3.0,6.0
Chevrolet,88750,Gasoline,Automatic,White,Grey,None reported,Yes,6800,26,255.0,4.8,8.0
Cadillac,64800,Gasoline,Automatic,Black,Black,Unknown,Unknown,24700,17,443.0,4.4,8.0
Ford,112180,Hybrid,Automatic,White,Black,None reported,Unknown,12599,11,,2.0,
RAM,149130,Diesel,Automatic,White,Black,Accident reported,Yes,35000,10,350.0,6.7,6.0
Tesla,88000,Unknown,Automatic,Grey,White,None reported,Yes,35500,5,425.0,,
Toyota,74000,Gasoline,Automatic,White,Black,None reported,Yes,27950,7,295.0,3.5,6.0
Ford,44460,Gasoline,Automatic,Red,Grey,None reported,Yes,34500,6,325.0,2.7,6.0
GMC,96000,Gasoline,Automatic,Blue,Other,None reported,Yes,17000,10,281.0,3.6,6.0
Porsche,75000,Gasoline,Manual,Silver,Black,Unknown,Unknown,17500,20,240.0,2.7,6.0
Dodge,95000,Gasoline,Unknown,Black,Black,None reported,Yes,17900,11,370.0,5.7,8.0
Land,49799,Gasoline,Automatic,Brown,Brown,None reported,Yes,37500,9,340.0,3.0,6.0
Ford,27407,Gasoline,Manual,Silver,Red,None reported,Yes,21750,19,300.0,4.6,8.0
Alfa,23339,Gasoline,Automatic,Other,Black,Unknown,Unknown,34645,5,,2.0,
Tesla,74122,Unknown,Automatic,Black,Black,None reported,Yes,35900,9,417.0,,
Jaguar,50000,Gasoline,Automatic,White,Other,None reported,Yes,6000,28,290.0,4.0,8.0
Mercedes-Benz,14745,Gasoline,Automatic,Grey,Other,None reported,Unknown,38998,4,,,
Chevrolet,2700,Gasoline,Unknown,Blue,Blue,None reported,Yes,85950,4,490.0,6.2,8.0
Buick,190000,Gasoline,Automatic,Other,Other,Accident reported,Yes,6000,13,220.0,2.0,4.0
Audi,90236,E85 Flex Fuel,Unknown,Grey,Black,None reported,Yes,9999,11,220.0,2.0,4.0
Jeep,4000,Gasoline,Automatic,Silver,Black,None reported,Yes,50000,5,285.0,3.6,6.0
Land,2220,Hybrid,Automatic,Blue,White,None reported,Yes,115999,3,395.0,3.0,6.0
GMC,124000,Gasoline,Automatic,Grey,Other,Accident reported,Yes,32000,8,420.0,6.2,8.0
Ford,45163,Gasoline,Automatic,Red,Other,None reported,Yes,35690,6,,2.3,
Volkswagen,49400,Gasoline,Automatic,Black,Brown,None reported,Yes,20900,5,174.0,2.0,4.0
Porsche,11256,Gasoline,Automatic,Red,Black,None reported,Yes,124900,5,379.0,3.0,6.0
Chevrolet,13700,Gasoline,Automatic,White,Red,None reported,Yes,75000,4,490.0,6.2,8.0
Land,174678,Gasoline,Automatic,Black,Black,None reported,Yes,9500,14,230.0,3.2,6.0
Lexus,1600,Hybrid,Automatic,White,Black,None reported,Yes,59000,3,308.0,3.5,6.0
Porsche,15509,Gasoline,Automatic,Green,Black,None reported,Unknown,229900,6,,4.0,
Ford,69849,Gasoline,Automatic,Red,Other,None reported,Yes,48149,5,,3.5,
Toyota,160000,Gasoline,Automatic,White,Other,Accident reported,Yes,17000,17,236.0,4.0,6.0
Toyota,40000,Unknown,Automatic,Silver,Black,None reported,Yes,9500,9,151.0,,
Ford,228000,Gasoline,Automatic,Red,Other,Accident reported,Yes,3850,18,292.0,4.6,8.0
GMC,187000,Unknown,Automatic,Red,Grey,Accident reported,Yes,6100,17,,,
Mercedes-Benz,102000,Gasoline,Automatic,Black,Black,None reported,Yes,17000,10,241.0,2.0,4.0
Cadillac,48000,Gasoline,Automatic,White,Black,Accident reported,Yes,24995,9,308.0,3.6,6.0
Chrysler,163500,E85 Flex Fuel,Automatic,Grey,Other,None reported,Yes,5949,13,283.0,3.6,6.0
Porsche,1500,Gasoline,Automatic,Silver,Black,None reported,Yes,149000,2,379.0,3.0,6.0
Porsche,2100,Gasoline,Manual,Yellow,Black,Unknown,Unknown,136900,4,414.0,4.0,6.0
Ford,66281,Diesel,Unknown,Grey,Black,None reported,Yes,63500,7,450.0,6.7,8.0
Ford,18000,Unknown,Automatic,Blue,Black,None reported,Yes,39499,4,266.0,,
Ford,27300,Gasoline,Automatic,Grey,Grey,None reported,Yes,21500,11,365.0,3.5,6.0
Mazda,19319,Gasoline,Automatic,White,Black,Accident reported,Yes,24899,5,,2.5,
Mercedes-Benz,32936,Gasoline,Unknown,White,Other,Accident reported,Yes,90000,9,563.0,5.5,8.0
BMW,30450,Gasoline,Unknown,White,Black,None reported,Yes,52999,8,425.0,3.0,6.0
Jeep,38200,Gasoline,Automatic,Red,Other,None reported,Yes,29500,8,285.0,3.6,6.0
Jeep,26315,Gasoline,Automatic,Black,Black,None reported,Yes,31871,5,,2.0,
Chevrolet,110000,Gasoline,Automatic,Green,Other,None reported,Yes,8900,22,270.0,4.8,8.0
MINI,19700,Gasoline,Automatic,Silver,Black,None reported,Yes,13500,11,189.0,2.0,4.0
Honda,192000,Gasoline,Automatic,Black,Grey,Accident reported,Yes,11000,17,166.0,2.4,4.0
Porsche,26000,Gasoline,Unknown,Grey,Red,None reported,Yes,116911,8,420.0,3.0,6.0
Subaru,98313,Gasoline,Automatic,Silver,Grey,None reported,Yes,7495,17,170.0,2.5,4.0
Cadillac,66500,Gasoline,Automatic,Silver,Black,None reported,Yes,28500,4,310.0,3.6,6.0
Nissan,19877,Gasoline,Automatic,Black,Other,None reported,Unknown,18999,3,,1.6,
Kia,16100,Gasoline,Automatic,Blue,Black,None reported,Yes,25500,4,146.0,2.0,4.0
GMC,83858,Gasoline,Automatic,Blue,Grey,Accident reported,Yes,27633,9,355.0,5.3,8.0
Mercedes-Benz,24108,Gasoline,Automatic,Black,Black,None reported,Yes,56000,5,255.0,2.0,4.0
Ford,42609,Gasoline,Automatic,Other,Other,Accident reported,Yes,32107,5,,2.3,
Subaru,160000,Gasoline,Automatic,White,Other,Accident reported,Yes,7750,8,152.0,2.0,4.0
INFINITI,121525,Gasoline,Automatic,Black,Black,Accident reported,Yes,28500,8,400.0,5.6,8.0
Kia,6423,Gasoline,Automatic,Grey,Black,None reported,Yes,42500,2,291.0,3.8,6.0
Pontiac,62310,Gasoline,Automatic,Grey,Black,None reported,Yes,12900,18,177.0,2.4,4.0
Mazda,21444,Gasoline,Automatic,Grey,Red,None reported,Yes,29995,4,,2.5,
Ford,112000,Gasoline,Automatic,White,Grey,Accident reported,Yes,29500,10,310.0,3.5,6.0
Hyundai,60000,Gasoline,Automatic,White,Other,None reported,Yes,16500,12,344.0,3.8,6.0
Dodge,153250,Gasoline,Automatic,Silver,Black,None reported,Yes,4399,12,160.0,1.4,4.0
Jeep,57000,Gasoline,Automatic,Grey,Black,None reported,Yes,39900,6,285.0,3.6,6.0
Chevrolet,140401,E85 Flex Fuel,Automatic,Red,Other,Accident reported,Yes,16000,14,320.0,5.3,8.0
Ford,5500,Gasoline,Automatic,Grey,Black,None reported,Yes,70000,2,400.0,3.5,6.0
Chevrolet,2010,Gasoline,Unknown,Grey,Brown,None reported,Yes,89000,3,490.0,6.2,8.0
Tesla,24360,Unknown,Automatic,Black,White,None reported,Yes,31500,7,271.0,,
Audi,96800,Gasoline,Automatic,Grey,Black,Accident reported,Yes,11000,12,211.0,2.0,4.0
Cadillac,34988,Gasoline,Automatic,Red,Black,None reported,Yes,21500,11,318.0,3.6,6.0
Nissan,65750,Gasoline,Automatic,Black,Grey,Accident reported,Yes,15995,13,261.0,4.0,6.0
Chevrolet,56654,Gasoline,Automatic,Red,Black,None reported,Yes,43860,6,,6.2,
Lincoln,140200,Gasoline,Automatic,Black,Black,None reported,Yes,10500,9,303.0,3.7,6.0
Chevrolet,122971,Gasoline,Automatic,Blue,Black,Accident reported,Yes,12999,9,,1.4,
Nissan,227010,Gasoline,Automatic,Grey,Grey,None reported,Yes,3850,17,261.0,4.0,6.0
Ford,271000,Gasoline,Automatic,Red,Other,Accident reported,Yes,9500,21,300.0,5.4,8.0
Porsche,13800,Gasoline,Automatic,Grey,Red,None reported,Yes,234000,3,572.0,3.8,6.0
Dodge,171079,Diesel,Automatic,Silver,Grey,None reported,Yes,27500,24,245.0,5.9,6.0
Chevrolet,24915,Gasoline,Automatic,Other,Black,None reported,Unknown,44791,4,,3.6,
Nissan,15577,Gasoline,Automatic,Blue,Other,None reported,Unknown,19599,3,,1.6,
Audi,102370,Gasoline,Automatic,Grey,Black,None reported,Yes,21373,11,333.0,3.0,6.0
Lamborghini,16000,Gasoline,Unknown,Yellow,Black,None reported,Yes,229000,14,562.0,5.2,10.0
Mercedes-Benz,122000,Gasoline,Automatic,White,White,None reported,Yes,15000,13,201.0,1.8,4.0
FIAT,48500,Gasoline,Automatic,Yellow,Brown,None reported,Yes,15999,9,180.0,2.4,4.0
Ford,53500,Gasoline,Automatic,Brown,Other,Accident reported,Yes,31500,7,325.0,2.7,6.0
Ford,315000,Diesel,Automatic,White,Grey,None reported,Yes,9200,21,325.0,6.0,8.0
Ford,158000,Gasoline,Automatic,White,Grey,Accident reported,Yes,8500,19,305.0,6.8,10.0
Kia,43850,Gasoline,Automatic,Black,Black,Accident reported,Yes,30000,6,290.0,3.3,6.0
