Index,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price
3431,Buick,Envision Preferred,2021,"20,104 mi.",Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Burnished Bronze Metallic,Ebony,None reported,Yes,"$33,295"
3406,INFINITI,Q50 3.0T Premium,2016,"49,872 mi.",Gasoline,300.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,"$21,500"
3741,Cadillac,CTS Performance,2014,"34,988 mi.",Gasoline,318.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,"$21,500"
652,Mercedes-Benz,SLC 300 Base,2019,"23,900 mi.",Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,Yes,"$35,999"
172,Chevrolet,Malibu LTZ,2010,"55,900 mi.",Gasoline,252.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Beige,Beige,None reported,Yes,"$8,950"
3197,Mercedes-Benz,AMG E 53 Base 4MATIC,2021,"15,615 mi.",Hybrid,429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,Gray,Black,None reported,Yes,"$78,000"
38,Hyundai,Tucson SE,2007,"16,200 mi.",Gasoline,173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gold,Beige,None reported,Yes,"$8,200"
3823,Volkswagen,Golf SportWagen TSI S 4-Door,2016,"127,770 mi.",Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,White,Beige,None reported,Yes,"$13,800"
713,Lexus,RX 450h Base,2022,"15,833 mi.",Hybrid,308.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,White,Beige,None reported,Yes,"$52,000"
90,Hyundai,Elantra N Base,2023,"3,800 mi.",Gasoline,276.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,"$34,000"
3944,Volkswagen,Beetle 2.0T Final Edition SE,2019,"32,000 mi.",Gasoline,174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,"$32,750"
1205,BMW,528 i xDrive,2016,"120,000 mi.",Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,White,None reported,Yes,"$16,000"
2923,Chevrolet,Camaro 2SS,2022,"7,458 mi.",Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,"$47,500"
3288,Mercedes-Benz,Sprinter High Roof,2015,"1,500 mi.",Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,White,Gray,None reported,Yes,"$39,500"
3443,Jeep,Wrangler Unlimited Rubicon,2013,"181,830 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,"$21,000"
3141,Porsche,Cayman GT4,2016,"15,168 mi.",Gasoline,385.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,"$115,000"
1827,BMW,X6 M Base,2018,"54,293 mi.",Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,"$49,000"
1155,Honda,Insight EX,2020,"64,200 mi.",Hybrid,151.0HP 1.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,White,Black,At least 1 accident or damage reported,Yes,"$20,499"
1324,BMW,M340 i xDrive,2021,"34,967 mi.",Hybrid,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,"$49,999"
216,Acura,Integra w/A-Spec Tech Package,2023,"3,574 mi.",Gasoline,1.5 Liter Turbo,Variable,Apex Blue,Orchid,None reported,,"$34,998"
510,Mazda,Mazda3 Touring,2018,"28,333 mi.",Gasoline,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,"$20,500"
1680,Maserati,GranTurismo Base,2008,"70,000 mi.",Gasoline,405.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Brown,At least 1 accident or damage reported,Yes,"$13,000"
499,Toyota,Highlander Hybrid Limited,2006,"264,893 mi.",Hybrid,208.0HP 3.3L V6 Cylinder Engine Gas/Electric Hybrid,A/T,Gold,Beige,At least 1 accident or damage reported,Yes,"$5,000"
3295,Ford,Expedition Max Limited,2021,"30,918 mi.",Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,None reported,Yes,"$51,999"
1856,Audi,SQ5 3.0T Premium Plus,2019,"22,300 mi.",Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,None reported,Yes,"$38,999"
1388,Porsche,911 Carrera 4 Cabriolet,2003,"87,600 mi.",Gasoline,315.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,"$32,000"
1519,BMW,M5 Base,2008,"77,750 mi.",Gasoline,500.0HP 5.0L 10 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Silver,None reported,Yes,"$21,000"
2386,Hyundai,Genesis Coupe 2.0T R-Spec,2013,"55,000 mi.",Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Red,,,"$18,000"
3630,BMW,550 i xDrive,2016,"76,400 mi.",Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,"$31,300"
2076,MINI,Cooper Base,2003,"103,726 mi.",Gasoline,115.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Gray,At least 1 accident or damage reported,Yes,"$5,995"
1540,Mitsubishi,Lancer DE,2009,"143,346 mi.",Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,"$3,000"
1217,Nissan,Pathfinder SL,2015,"115,000 mi.",Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,"$11,995"
2681,RAM,2500 Big Horn,2014,"124,700 mi.",Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,–,None reported,Yes,"$30,000"
3827,Mercedes-Benz,S-Class S 560 4MATIC,2019,"49,500 mi.",Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,"$55,900"
2993,Ford,F-150 Lariat,2016,"117,000 mi.",Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,"$26,500"
1416,Lexus,RC 350 Base,2015,"73,800 mi.",Gasoline,3.5L V6 24V PDI DOHC,6-Speed Automatic,Black,Black,None reported,,"$26,999"
2217,INFINITI,G37 Sport,2008,"63,496 mi.",Gasoline,330.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,"$15,000"
3351,GMC,Acadia SLE,2021,"26,000 mi.",Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,"$30,900"
1676,GMC,Yukon SLT,2002,"222,600 mi.",Gasoline,275.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Gray,Beige,None reported,Yes,"$4,999"
1197,Mercedes-Benz,AMG C 63 S,2021,"13,650 mi.",Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Blue,Black,None reported,Yes,"$75,000"
1542,Nissan,Leaf SV PLUS,2023,"5,121 mi.",,Electric,1-Speed Automatic,Brilliant Silver Metallic,Black,None reported,Yes,"$28,196"
2960,BMW,X5 xDrive50i,2016,"79,995 mi.",Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,"$23,995"
2539,Toyota,Land Cruiser Base,2000,"209,193 mi.",Gasoline,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,"$15,900"
953,Land,Rover Defender S,2023,"15,200 mi.",Gasoline,296.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,"$62,999"
3145,Land,Rover Defender SE,2022,"46,000 mi.",Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Green,Beige,None reported,Yes,"$75,000"
3080,GMC,Sierra 2500 AT4,2020,"52,673 mi.",Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Beige,None reported,Yes,"$69,500"
2635,Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,"56,000 mi.",Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,"$44,850"
750,Ford,Explorer XLT,2020,"67,015 mi.",Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,Oxford White,Sandstone,None reported,,"$28,590"
2705,BMW,Z4 3.0si,2008,"59,257 mi.",Gasoline,255.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,"$18,200"
234,Acura,ILX 2.0L w/Premium Package,2015,"75,000 mi.",Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gold,Beige,None reported,Yes,"$14,500"
732,Volkswagen,Beetle 1.8T,2016,"30,000 mi.",Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,At least 1 accident or damage reported,Yes,"$19,000"
3997,Chevrolet,Impala 2LZ,2018,"71,312 mi.",Gasoline,305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,"$17,899"
3615,Toyota,86 860 Special Edition,2017,"87,500 mi.",Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,"$20,000"
1156,Porsche,Cayman S,2006,"31,075 mi.",Gasoline,3.4L H6 24V MPFI DOHC,5-Speed Automatic,Black,Black / Stone Grey,None reported,Yes,"$36,250"
3766,Subaru,Ascent Touring 7-Passenger,2020,"40,971 mi.",Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Brown,None reported,Yes,"$32,500"
2445,Chevrolet,Camaro 2SS,2018,"75,151 mi.",Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,At least 1 accident or damage reported,Yes,"$45,000"
2982,Tesla,Model S 85,2014,"96,800 mi.",,362.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,"$28,450"
1209,Audi,TT 2.0T Premium,2012,"64,549 mi.",Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,"$17,000"
1065,Land,Rover Range Rover Sport SVR,2018,"56,006 mi.",Gasoline,575.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,White,None reported,Yes,"$59,000"
2156,BMW,X6 xDrive35i,2013,"90,000 mi.",Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,"$19,950"
1062,Ford,Expedition Limited,2021,"29,830 mi.",Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Magnetic Metallic,Ebony,None reported,,"$55,329"
2616,BMW,M3 Base,2009,"78,414 mi.",Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,"$28,750"
1167,Volkswagen,Touareg V6 Executive,2017,"50,600 mi.",Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Brown,At least 1 accident or damage reported,Yes,"$28,890"
3222,Honda,Civic EX,2008,"190,640 mi.",Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Silver,At least 1 accident or damage reported,Yes,"$5,500"
1492,Ford,Bronco Badlands Advanced,2022,"4,200 mi.",Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Black,None reported,Yes,"$65,994"
2938,Toyota,Highlander XLE,2020,"35,000 mi.",Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,"$36,999"
2995,BMW,Z4 2.5i,2004,"94,500 mi.",Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gray,Black,None reported,Yes,"$9,000"
3096,MINI,Countryman Cooper S ALL4,2018,"12,370 mi.",Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,"$28,900"
3832,Jeep,Wrangler X,2005,"162,482 mi.",Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Orange,Gray,None reported,Yes,"$11,000"
3551,Mazda,CX-30 Preferred,2020,"9,927 mi.",Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Snowflake White Pearl,Black,None reported,Yes,"$27,518"
3140,Jeep,Gladiator Rubicon,2020,"38,000 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,"$45,000"
884,Maserati,Quattroporte S Q4 GranLusso,2018,"57,500 mi.",Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,None reported,Yes,"$41,900"
143,Mercedes-Benz,GLE 450 GLE 450,2022,"24,906 mi.",Hybrid,3.0 Liter Turbo,Automatic,Selenite Grey Metallic,Black,None reported,,"$63,998"
3930,Hyundai,Santa Fe SE,2007,"145,000 mi.",Gasoline,242.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,"$4,200"
850,Mazda,CX-9 Touring Plus,2023,"1,930 mi.",Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,Jet Black Mica,Black,At least 1 accident or damage reported,Yes,"$40,655"
2782,Ford,Expedition Limited,2013,"163,500 mi.",E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,A/T,Gray,Black,None reported,Yes,"$16,490"
717,Hyundai,Tucson Hybrid SEL Convenience,2023,"3,402 mi.",Hybrid,226.0HP 1.6L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Black,None reported,Yes,"$44,000"
3892,Ford,F-150 Platinum,2015,"85,000 mi.",Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,"$31,000"
2502,Mitsubishi,Lancer Sportback ES,2011,"113,000 mi.",Gasoline,148.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,White,Black,None reported,Yes,"$5,800"
264,Ford,Shelby GT500 Base,2022,"2,050 mi.",Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,"$94,999"
75,Porsche,Cayenne Base,2019,"59,338 mi.",Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,"$42,499"
2492,Tesla,Model Y Performance,2021,"11,200 mi.",,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,Black,None reported,Yes,"$47,500"
395,BMW,X3 M40i,2019,"36,438 mi.",Gasoline,3.0 Liter Turbo,Automatic,Alpine White,Oyster W/Contrast,None reported,,"$39,998"
3390,Mercedes-Benz,SL-Class SL550 Roadster,2009,"60,100 mi.",Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,"$27,000"
2224,Buick,Enclave Essence,2020,"55,403 mi.",Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,"$29,444"
3090,BMW,i3 120Ah w/Range Extender,2019,"16,975 mi.",,170.0HP 0.65L Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,"$26,990"
3990,Ford,F-150 Lariat,2018,"65,441 mi.",Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,"$38,000"
396,Kia,Sorento LX,2014,"46,628 mi.",Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,Snow White Pearl,Beige,None reported,,"$15,363"
1365,Mercedes-Benz,S-Class S 580 4MATIC,2022,"7,968 mi.",Hybrid,496.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,White,White,None reported,Yes,"$104,999"
3345,Chevrolet,Trailblazer SS,2007,"107,800 mi.",Gasoline,395.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,"$15,000"
1903,Toyota,GR86 Base,2022,"13,400 mi.",Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,"$33,499"
595,Hummer,H2 SUT,2006,"89,900 mi.",Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Beige,None reported,Yes,"$29,994"
2109,Volkswagen,New Beetle GLS,2001,"63,250 mi.",Gasoline,115.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Yellow,Yellow,None reported,Yes,"$12,000"
1296,Mercedes-Benz,GLS 450 Base 4MATIC,2018,"62,808 mi.",Gasoline,3.0 Liter DOHC Twin Turbo,Automatic,Black,–,At least 1 accident or damage reported,,"$38,598"
1821,Jeep,Wrangler Sport,2016,"86,250 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,None reported,Yes,"$22,000"
872,Jaguar,XKR Base,2007,"50,000 mi.",Gasoline,420.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,At least 1 accident or damage reported,Yes,"$21,900"
3456,Ford,F-250 King Ranch,2020,"36,500 mi.",Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Gray,Brown,None reported,Yes,"$69,900"
3885,Mercedes-Benz,S-Class S 550 4MATIC,2016,"67,280 mi.",Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,"$41,999"
2326,Porsche,911 R,2016,"12,454 mi.",Gasoline,500.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Purple,Black,None reported,Yes,"$210,000"
1548,Cadillac,XTS Luxury,2013,"152,000 mi.",Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,Yes,"$8,500"
36,BMW,340 i,2018,"44,261 mi.",Gasoline,3.0 Liter Turbo,Automatic,Gray,Black,None reported,,"$33,598"
3484,Chrysler,300 S,2012,"53,000 mi.",Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,"$13,750"
2710,Ford,Fusion SE,2014,"80,800 mi.",Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,Yes,"$10,000"
3361,Volkswagen,Golf Auto TSI S,2015,"107,543 mi.",Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,"$13,200"
2143,Ford,Bronco Sport Big Bend,2021,"30,176 mi.",Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Black,Medium Dark Slate,None reported,Yes,"$28,979"
3403,Jeep,Cherokee X,2022,"9,601 mi.",Gasoline,3.2L V6 24V MPFI DOHC,Automatic,Sting Gray Clearcoat,Black,None reported,,"$33,498"
977,Dodge,Challenger R/T,2014,"92,861 mi.",Gasoline,375.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Red,None reported,Yes,"$19,750"
1571,BMW,X7 xDrive40i,2020,"46,000 mi.",Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,"$54,999"
1122,Mercedes-Benz,SL-Class SL500 Roadster,2004,"35,400 mi.",Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Gray,None reported,Yes,"$24,900"
2786,Porsche,Cayenne Turbo,2017,"70,800 mi.",Gasoline,520.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,"$52,999"
2239,Subaru,Legacy 2.5 GT spec.B,2008,"94,000 mi.",Gasoline,243.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Blue,None reported,Yes,"$12,500"
2967,GMC,Sierra 1500 SLE,2014,"100,080 mi.",E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,"$22,989"
2504,Mercedes-Benz,CLK-Class CLK 350,2009,"77,925 mi.",Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,"$16,500"
1892,Audi,Q8 55 Premium,2020,"34,300 mi.",Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Brown,None reported,Yes,"$52,500"
675,Kia,Optima Hybrid LX,2013,"103,111 mi.",Hybrid,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Beige,At least 1 accident or damage reported,Yes,"$9,200"
2808,Jeep,Renegade Trailhawk,2017,"78,717 mi.",Gasoline,180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,"$17,500"
3068,Cadillac,DeVille Base,1994,"47,000 mi.",–,–,A/T,White,Blue,None reported,Yes,"$5,990"
728,Jeep,Grand Cherokee Limited,2018,"49,924 mi.",Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,"$26,500"
412,Alfa,Romeo Stelvio Quadrifoglio,2019,"26,500 mi.",Gasoline,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,"$53,900"
3146,Hummer,H3 Base,2007,"201,000 mi.",Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,"$7,200"
1516,Chevrolet,Silverado 1500 LT Trail Boss,2021,"48,641 mi.",Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Silver Ice Metallic,Jet Black,None reported,,"$43,666"
1649,Audi,S4 Base,2007,"93,000 mi.",Gasoline,340.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,"$10,995"
825,Chevrolet,Corvette Stingray w/1LT,2023,"3,273 mi.",Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Red,None reported,Yes,"$78,999"
3267,Dodge,Ram 2500 Laramie Quad Cab,2004,"148,000 mi.",Diesel,250.0HP 5.9L Straight 6 Cylinder Engine Diesel Fuel,4-Speed A/T,Black,Beige,None reported,Yes,"$19,000"
616,Ford,Bronco Sport Outer Banks,2021,"31,654 mi.",Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Rapid Red Metallic Tinted Clearcoat,Navy Pier,None reported,,"$33,410"
114,Lincoln,Aviator Reserve AWD,2020,"51,247 mi.",Gasoline,3.0 Liter GTDI,Automatic,Magnetic Gray Clearcoat,Roast,None reported,,"$47,698"
417,Nissan,350Z Enthusiast,2005,"130,307 mi.",Gasoline,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,None reported,Yes,"$9,950"
3069,Jeep,Wrangler Sport,2010,"149,460 mi.",Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Black,None reported,Yes,"$10,700"
1625,Chevrolet,Suburban 1500 LS,2004,"171,750 mi.",E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,"$12,998"
3017,Chrysler,300 S,2014,"121,500 mi.",Gasoline,363.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,None reported,Yes,"$15,999"
2652,Nissan,Pathfinder SV,2019,"122,009 mi.",Gasoline,3.5 Liter,Automatic,Gray,Black,None reported,,"$18,998"
3925,Land,Rover Range Rover Autobiography,2023,"1,148 mi.",Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,Automatic,Carpathian Grey,Ebony,None reported,,"$193,063"
89,Subaru,Forester 2.5 X,2004,"210,703 mi.",Gasoline,165.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,M/T,Green,Beige,,,"$2,300"
2896,Land,Rover Range Rover Sport HSE,2019,"65,019 mi.",Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,"$40,500"
3489,Ford,F-150 XLT,2019,"69,800 mi.",E85 Flex Fuel,395.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,10-Speed A/T,Silver,Gray,None reported,Yes,"$34,600"
2082,Pontiac,Solstice GXP,2008,"38,100 mi.",Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Orange,Black,None reported,Yes,"$19,950"
753,FIAT,500e Battery Electric,2017,"33,812 mi.",,111.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,Black,None reported,Yes,"$14,999"
2546,Porsche,Macan Turbo,2021,"14,526 mi.",Gasoline,2.9 Liter Turbo,Automatic,Black,–,None reported,,"$79,998"
3324,BMW,i3 Base w/Range Extender,2014,"74,500 mi.",,170.0HP 0.65L Electric Motor Electric Fuel System,A/T,White,Gray,None reported,Yes,"$11,499"
1630,BMW,X5 3.0si,2007,"99,700 mi.",Gasoline,260.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,"$8,500"
11,Aston,Martin DBS Superleggera,2019,"22,770 mi.",Gasoline,715.0HP 5.2L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,"$184,606"
2444,Mercedes-Benz,R-Class R 350 4MATIC,2008,"120,000 mi.",Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,"$8,995"
